410293096,94
507490510,198
460688186,168
430924124,79
319207283,47
453258816,98
541293125,126
193533660,153
542123119,29
404131372,169
436719764,58
430476395,128
600696166,132
620929511,152
173647195,28
201897434,101
473869811,115
570035596,191
131440010,177
431993369,5
412619036,20
383317747,83
375161249,136
318858462,153
564782562,85
450493489,5
596107992,165
404260545,98
564149122,183
174756178,101
242996508,153
566135240,149
558557551,146
426626401,128
584950620,113
383907030,101
174032802,177
560508366,98
246142983,197
565075556,61
623442390,0
570860968,113
253629417,181
620818466,27
462410200,198
432658676,33
460896514,176
502672795,198
461997569,168
531799587,36
540749736,62
567123242,198
411837511,157
413448744,25
392123652,182
292188175,177
410831271,126
287672484,177
514303681,168
620851957,60
561064094,36
566605510,191
449638375,192
563603447,183
463518683,115
477804027,5
567257197,198
422841749,114
401590629,61
442520970,115
412242120,61
174900580,177
176230003,153
498143438,198
423200229,110
410724169,75
402771887,116
400645828,152
407272879,51
599563489,168
556448625,41
246111540,153
543675303,110
563728474,85
437725253,168
412484662,85
244140352,181
131575963,28
402896862,61
457462871,198
620870998,60
468083194,61
592047367,132
547898183,169
553057269,132
416249352,144
630481914,168
594111546,22
411247784,125
126814723,181
523311230,132
630753676,168
545216788,199
494562661,132
587357555,98
245966411,177
599634756,176
531664172,3
411054494,103
435549497,15
602799703,195
407956127,74
570916867,85
413106833,83
393528790,27
118893597,153
444016321,165
549597863,98
319409660,153
415724795,61
401598153,155
610414031,132
473381197,195
393468165,153
432023469,114
541255356,185
610708066,168
551346783,62
287285790,28
543976706,44
525080439,165
521095567,198
242810888,177
407856676,6
479573443,32
383277549,153
450731482,61
339309399,181
247756693,153
241409580,197
138234729,153
429010394,5
400267549,98
541397883,114
420161240,176
411367685,179
415803927,124
264311405,153
564887743,5
465335319,42
415080948,118
624636566,165
403027606,120
407119914,152
412431433,98
566210690,132
415319671,15
628116802,198
429090137,79
499545432,132
337258252,136
415290184,61
604367063,168
411019521,76
448565602,3
430379843,3
404755916,118
532136346,145
599559885,168
576444499,61
433529592,131
414036597,98
250559795,136
526009404,132
438757979,15
560987582,5
567811731,98
539619707,15
592251221,176
422112800,192
243238934,28
334659281,47
119699961,177
434757427,34
542789643,15
467760080,98
433871541,91
408760618,61
509020384,168
620971753,152
427369087,5
126717901,177
630606738,132
412420823,182
604183447,168
426063932,128
242995027,177
496629565,165
287554408,181
440446761,5
627422997,132
412676094,74
392089725,101
411020495,74
449321016,132
617239522,132
415080576,15
374861286,177
393535375,27
620997363,83
435101308,68
415518968,14
630728624,168
240160889,181
543179058,112
613089990,132
559666325,5
206525560,102
401116244,61
253349469,102
412707399,129
421621157,5
410621693,85
576777328,14
512273322,195
410938776,182
604288703,198
343308403,23
236926399,181
403435071,61
430679303,192
630720771,198
547235086,106
621172322,153
285152900,197
392146286,152
587585348,15
571007806,144
549061468,192
567037897,183
602076904,132
265838643,153
422263555,131
534057380,61
558224002,6
420491995,64
523708053,132
553538249,132
541617624,58
536206149,62
159989738,177
239958885,181
343694076,153
547499735,75
600419761,165
126512899,28
531096748,176
474932326,198
192598908,28
288225533,102
603925847,165
613586738,132
566655875,196
544009489,52
569801071,85
562211668,29
484020289,115
570697186,5
202487847,177
467956876,41
545046277,30
448035862,168
401957118,98
622793312,83
393500298,74
415480763,123
410878173,20
398406290,129
380795080,177
403514014,85
504658647,165
410821834,98
161487421,181
541397009,139
621220073,27
602799677,115
424644955,62
620890425,174
392103484,23
410104548,75
407118172,74
444097402,198
410408966,144
403607543,61
424717626,128
418328186,5
523440487,168
355985149,102
469294715,56
567518033,135
501254645,165
474048066,109
508876178,132
570352907,151
567031073,132
426794699,107
566811803,85
620585494,74
253543718,136
407369985,182
480451134,198
410704998,37
620710276,116
401389330,61
427231272,128
433695155,34
256489099,181
602162304,198
410621237,75
544818452,199
415915857,61
396639167,101
340719051,153
408707236,155
505399191,132
411199617,86
