4000209836,0
3124688883,0
3185619224,0
3153159688,0
1564929896,1
1565502149,1
2603672475,0
3138987164,0
1599807946,0
1928446327,0
4160621866,0
2017012746,0
4113512124,0
3651291012,0
1988448730,1
3137737446,0
4792896174,1
3715374431,0
3662348358,0
3137568347,0
4309701058,0
2621540507,0
1569725644,1
1551705520,1
1023507244,2
1022808389,2
1593030773,1
4501081424,0
3659238521,0
3161120836,0
3866615704,0
3563803079,0
1100868831,3
2563492023,0
3172978620,0
1584714363,0
3986086768,0
1568498008,1
1570895678,1
3987609505,0
1611380446,1
1598251101,1
3144097630,0
1496616157,1
1597206539,1
3139495772,0
2632078447,0
2641214933,0
4026760279,0
1594281184,1
4809518831,1
3116329588,0
3158276007,0
1262821948,-1
3815541849,0
2985967155,0
2976896169,0
4004087734,0
1553390743,1
3980094456,0
4674390718,0
1164540614,2
3139370700,0
1574468055,1
4005072144,0
3999523278,0
1562191434,0
3150279289,0
1561901326,1
4792006125,0
3151487278,0
1592960293,1
1990888161,1
3985489783,0
3416574493,0
1498132299,1
1023308212,2
3852472707,0
3633278826,0
3767582443,0
3171734177,0
3158714012,0
4796598619,0
4107010145,0
4006641470,0
1568270703,1
3570965053,0
2447099428,0
3185938261,0
2989160905,0
3703020446,0
3977307021,0
1599865978,1
1022445010,2
1162601289,3
3171619948,0
3131511102,0
3980026400,0
1173598118,3
1493130060,1
3180477960,0
2603998439,0
3978488598,0
2712925952,0
1177334791,3
4112713590,0
1614782854,0
4747010871,0
1164433379,2
1853836719,0
4000210144,0
4793348666,0
3993971647,0
3979603296,0
1163864966,2
1605197039,0
4798552767,0
3987963577,0
4019552334,0
3647238898,0
3164319000,0
3993024366,0
1564168828,1
3987601804,0
3257648194,0
1571224484,0
3978603251,0
4799128501,0
1594110452,1
1562476314,1
2609194227,0
1563477054,1
3659450575,0
1022222691,2
3119202019,0
4794446933,1
4308053733,0
1548131086,1
4064497989,0
3134938085,0
3983759979,0
4674670852,0
1022067599,2
1117676431,4
4310718699,0
3979149605,0
4024079533,0
3182316572,0
1570776414,1
4027848084,0
3181091636,0
4791899054,0
2696693370,0
1566092413,1
3669267937,0
1592267362,1
3656962094,0
3139530361,0
3142915491,0
3990120165,0
1613911044,1
3566946673,0
1589801610,0
2407408465,0
3174106971,0
4010774221,0
3867423711,0
4106001343,0
2546339943,0
1493539394,0
2527935100,0
3987447006,0
3632906473,0
1500037103,1
3143870237,0
3548618216,0
3982721358,0
3162140138,0
1589478538,1
3980141456,0
3987547159,0
2485256546,0
4798702306,0
1944727299,0
1936003379,1
2621122390,0
3140740810,0
3982524547,0
1085908317,4
1572125183,1
3981069729,0
3139140272,0
1597123117,1
3151087991,0
3548291121,0
4028231242,0
3637237606,0
1552351841,1
4025485207,0
2686687774,0
1496664510,1
1706089974,0
1604773352,1
1099318292,3
3160820975,0
1603722903,1
1562594001,1
3161722279,0
3147941235,0
4017215824,0
3712188185,0
2603397016,0
3125995484,0
3977626764,0
3416716133,0
1568564765,0
4809837579,1
2407405513,0
4077485959,0
1856722118,0
4794897632,0
3548872500,0
3150807159,0
3179875203,0
3987611234,0
2610448184,0
3152247940,0
2677354995,0
1856777647,0
4674481718,0
1495467205,1
4510429913,0
1598074819,1
1085773765,4
1604219737,1
1568219013,1
4486349989,0
3183608052,0
3666541853,0
1163849631,2
3667091415,0
1527576751,1
2604876789,0
3158063272,0
3139473256,0
4103014039,0
3639052915,0
4810994823,1
4023319851,0
3424347671,0
1993448913,1
1595206620,0
1022540606,2
3163761934,0
4049954723,0
3178982654,0
2244945257,1
3983813771,0
4676734271,0
3977481039,0
3815747832,-1
3153131037,0
3635436077,0
3988484179,0
4000576125,0
3984204046,0
1564587087,1
2530706804,0
4005038222,0
3161795591,0
3136117258,0
3657069154,0
4027085563,0
3139196275,0
3132504397,0
1927933495,1
1515122556,1
4007174911,0
3998230160,0
3552506912,0
4011531190,0
3981823415,0
3123470700,0
1591764135,1
3993992015,0
1588061698,1
3548758670,0
3980764186,0
1595924341,0
1565365441,0
1574690597,1
1591086355,1
3992255236,0
3694914981,0
2622151700,0
3548872321,0
1602728290,1
2625436381,0
3662488489,0
3652057725,0
3125032072,0
1553421430,1
1567956348,1
3157638635,0
3483673663,0
1085734795,4
2782804363,0
3993709603,0
3419043311,0
1607090160,1
4309089125,0
3416430769,0
1564149874,1
3983021925,0
2002933226,1
1915281994,0
4308069457,0
4000321682,0
1173741926,3
4097952774,0
3700223121,0
1567135267,1
1562036924,1
4795818551,1
3172706381,0
4486126793,0
2530066800,0
3129448051,0
1589775356,1
1085853699,4
1564830937,1
3821649364,0
3548293981,0
3158341773,0
3666754279,0
2602045299,0
1597783784,1
3639340095,0
3122560349,0
3138233546,0
2027447457,0
3167638217,0
2604980881,0
3553448162,0
2532697593,0
3979330077,0
1562305818,0
3637981805,0
3170246117,0
4095101245,0
1915224500,1
2601403851,0
1493513720,1
1163798686,2
2445257584,1
4796952844,1
3174978757,0
1164020949,2
1590903530,1
1565863877,1
3649808996,0
1499477801,1
1595920288,0
1570337017,1
3171596261,0
3866596427,0
3633280685,0
1551374346,1
1996040574,1
1598717400,1
3632219985,0
1600164334,1
1595124756,1
1563820309,1
1992461113,1
3548532390,0
3159242631,0
1552079367,1
3147627135,0
4052316032,0
3993247668,0
1597829904,1
1594087791,1
1568498431,1
3707649807,0
3135244352,0
1023307308,2
1616170642,1
3184890944,0
4321666969,0
3990840323,0
1565852198,1
3979396827,0
3166151894,0
1163849050,2
3993223350,0
3146253785,0
1099291095,3
2610242390,0
3455986957,0
4791148368,1
3671760350,0
2625249706,0
3982240814,0
3138918668,0
4117760196,0
3978817828,0
3665786022,0
1706196906,0
4064427405,0
4675709614,0
3119342273,0
4714277724,0
1591976923,1
3977374694,0
4794975145,0
3183587601,0
3558890697,0
3150941431,0
2600993479,0
2603165839,0
4104004209,0
1593234421,1
1593051709,1
1592558248,1
3548757201,0
1602736252,1
4062195425,0
3672019951,0
3133322841,0
3991121917,0
4764122654,0
1593632160,0
1603744125,1
2629463548,0
1594824491,0
3162441575,0
3119247337,0
1563355045,1
3151230020,0
4792813720,0
1599571889,1
2615829595,0
3434578453,0
3149397738,0
3140892371,0
3181499447,0
1592930782,1
3987610165,0
4019120572,0
4007408138,0
3138296256,0
3129029933,0
3186557549,0
2489013449,0
3116576450,0
1552127252,0
3548619497,0
3175577385,0
1855957098,1
2687649266,0
1602751607,1
3639749394,0
1570741264,0
3560798024,0
3159064472,0
1568201297,1
1604584415,0
4678178452,0
3142599123,0
4025559785,0
1564884929,1
3161404406,0
1624796704,1
1022661565,2
4061635227,0
4791430323,0
1592333035,0
1565838083,1
2686557860,0
3664172492,0
1493542462,1
3992446358,0
4681240922,0
2019595594,0
1594324163,1
1562590568,1
3668620454,0
1552427159,1
1597941861,1
3663819353,0
1085922032,4
4003943716,0
1595282721,1
1601860790,1
3559066218,0
4795893379,0
1164225498,2
1591072512,1
1565331563,1
4051523403,0
2681957551,0
1595246868,1
1023246981,2
1600244506,1
3979726096,0
3988055406,0
1594556472,1
2681465069,0
1598352839,1
4064506406,0
1590145906,1
2647197489,0
3676274241,0
3375643047,0
3999412200,0
3172432021,0
3674678563,0
4006868128,0
1551188006,1
3980745182,0
4016069795,0
1601293248,1
3979119661,0
1290656447,1
1562609522,1
3130047305,0
3912531623,0
3868174234,0
4106926792,0
3157373799,0
1087765483,4
1596060398,0
3172263379,0
3979816698,0
1603899345,0
3173271685,0
1592622061,1
3993855566,0
1993355155,1
2603013160,0
1594138389,0
2563507247,0
3724245891,0
3981031320,0
1609313743,1
3142654119,0
3987491549,0
3991107191,0
4098138903,0
3153131322,0
1595190405,1
1602596567,1
3150746898,0
3796472686,0
3658551729,0
3979078705,0
3851425736,0
1570217765,1
3548163752,0
3158720367,0
3162925527,0
2993579715,0
2600683498,0
1502133437,1
3997088573,0
1591412793,0
3979969622,0
3639509038,0
3999907959,0
1495729416,1
3019755102,0
3990805858,0
3418120769,0
3643471157,0
3557253235,0
3487637921,0
1568425997,1
3705826806,0
3711624675,0
1562693248,1
3665095933,0
3714740842,0
3431611834,0
4106136152,0
4107969097,0
3990822105,0
1595171181,1
1574568885,1
4007032380,0
1562399740,1
1600539784,1
1845203527,0
3174671338,0
4451990447,0
2615715369,0
3138337074,0
3131392102,0
1607696294,1
3186328150,0
3156560802,0
3996713618,0
3642307525,0
4105090830,0
2648999475,0
1070403695,1
3993749325,0
3159027306,0
3187229038,0
3141722995,0
4036236444,0
3187877584,0
3681153821,0
3156040716,0
3720415521,0
3148850049,0
1591034143,1
3665947561,0
3149400305,0
3140361376,0
3183586294,0
1991393904,0
4037997667,0
1035244650,4
2602396878,0
2806732696,0
1564002293,1
4794055724,0
1590459232,1
3162309076,0
1574420924,1
3548632952,0
1571624836,1
1592015027,1
1085650854,4
3994319181,0
3808527836,0
1817955585,0
1859587317,0
1592348336,0
2602459676,0
3373291050,0
3416821900,0
2437191109,0
1035848328,4
3980428916,0
2439141166,1
1493692526,1
1574966351,1
1593227226,1
3987868123,0
4308929409,0
3632917982,0
3131760598,0
1575706259,0
3981382659,0
3990158122,0
3979759471,0
1163997426,2
2681374505,0
1665619781,1
3652004238,0
4311671223,0
1165633360,2
4250617666,0
3980811664,0
1820625236,1
4653232207,0
3983145127,0
1933040656,1
3980520810,0
2628593504,0
3418061287,0
4093687218,0
1588714190,1
3982188292,0
1164826601,2
3728092460,0
3141767325,0
1593652980,1
1818808916,1
3141484678,0
3702981741,0
1589839128,1
3162336785,0
3157654041,5
1035309476,4
1576784229,1
1815111575,0
4015628628,0
4074312318,0
3155404002,0
3772706262,0
4300086846,0
3162598941,0
3174107022,0
3651992453,0
4003409035,0
1598226906,1
2620625792,0
3135539300,0
1571301443,1
3172062075,0
4134789264,0
4001235674,0
1571724167,1
1589170225,1
1591876106,1
3856249632,0
4795445733,6
1572228966,1
3814087693,0
2361534335,0
3434543931,0
1564481491,1
4006664583,0
3983415806,0
2623881453,0
3564947306,0
3153449242,0
3151854725,0
4017177413,0
3989045513,0
4309585197,0
1565432617,0
4000305815,0
3158014681,0
3143121492,0
3011524745,0
3116197910,0
1496982106,0
1591997503,0
4093201775,0
3979290988,0
1561721403,1
3725785080,0
4486788553,0
1567614445,1
1598940765,1
1568710942,1
3807271774,-1
3989482836,0
3187875098,0
3165415067,5
3652059664,0
4485694024,0
1564840160,1
3185213396,5
4102944965,0
4793775558,0
3652116295,0
1578882934,1
1164168685,2
3823678899,0
4795812590,0
3977466362,0
4104707211,0
3980242479,0
2679778252,0
1589060992,1
2621422551,0
1598178509,1
4310297864,0
2601810098,0
4072064460,0
1597404603,1
2613655396,0
2508457529,0
4009434118,0
3655687073,0
1915279800,1
3181087284,0
3130725538,0
1572581006,1
1589466044,1
1594960596,0
4028604252,0
3153483078,0
3933427723,0
3994658984,0
4802976406,1
3200114187,0
3825561456,0
3992912640,0
1614256342,1
3149977659,0
3161128999,0
4011935995,0
1499970936,1
1604698999,1
3982575475,0
4016388609,0
3161661013,0
2603999018,0
1603381707,1
4090111403,0
3153449141,0
3995093424,0
1595792005,1
4043940174,0
1602089107,1
2949722295,0
1562241836,1
4001686026,0
3712006861,0
4436120753,0
3149400263,0
1596599688,1
3150470224,0
2485954353,0
3131220599,0
2529670285,0
1562604959,1
3174616650,0
1572581004,1
3116148566,0
3993555767,0
2753568645,0
1595827555,1
3987469885,0
2604549369,0
3990208050,0
3149470253,0
4731140439,0
3809773879,0
1496663645,1
1592977448,1
2681296318,0
4015366356,0
3989221507,0
3713070451,0
3993786058,0
1994154460,1
3978857786,0
2609217512,0
1597139026,1
3661859552,0
3983887272,0
4109824012,0
3141961679,0
3158428647,0
1942310340,1
2537111792,0
3982696533,0
1591495367,1
4080432892,0
3172568693,0
3981940413,0
1853743050,0
4795576227,0
1163860590,2
4796259978,1
1555253278,1
3548485433,0
3150932303,0
1706843989,1
1493512987,1
1787960668,1
3979982902,0
3637696001,0
2584523219,0
1928481694,1
4797880173,1
3980734675,0
3780353311,0
4679275854,0
3161934603,0
3979005958,0
4793521582,1
3434666599,0
4677717956,0
3431512277,0
4073965923,0
3642408887,0
4791929803,0
3641301300,0
1595018632,0
3993488509,0
2013421183,0
2451246134,0
3162336957,0
3987597161,0
3983106158,0
3809458761,0
1579740942,1
3981319741,0
2655594109,0
3980814337,0
1570702706,1
1568112765,1
3560472506,0
3138450557,0
1598286249,1
1069095607,0
4103546657,0
1022072959,2
1996042581,1
3161476771,0
3117222097,0
3979333484,0
3408050422,0
3000861815,0
3417736682,0
1608826886,0
