26978,0
81787,0
76582,0
48311,0
64786,0
24032,0
26302,0
60604,0
3805,0
44334,0
77591,0
80850,0
34615,0
59587,0
74636,0
66157,0
72413,0
74735,0
28909,0
64309,0
81979,0
49269,0
69320,0
48923,0
49430,0
68012,0
63125,0
28708,0
17290,0
63895,0
27869,0
34399,0
79825,0
15484,0
32926,0
21278,0
212,0
75217,0
78381,0
42267,0
88604,0
48735,0
72339,0
37235,0
72925,0
27032,0
17740,0
69974,0
17812,0
56207,0
54955,0
58341,0
43113,0
79527,0
78545,0
62879,0
16223,0
86418,0
1561,0
66328,0
61221,0
38294,0
31411,0
39841,0
21352,0
23801,0
77233,0
38979,0
25587,0
8648,0
55908,0
49324,0
53527,0
55486,0
70620,0
72810,0
60612,0
19353,0
79467,0
58444,0
3722,0
75895,0
13400,0
5869,0
10788,0
12114,0
21669,0
67315,0
45984,0
80554,0
21414,0
3555,0
18944,0
19612,0
85391,0
26932,0
73041,0
16963,0
29090,0
68775,0
59989,0
22947,0
7189,0
21192,0
66534,0
13933,0
32105,0
64031,0
10393,0
23535,0
9284,0
22487,0
80673,0
21221,0
18588,0
69353,0
43456,0
32391,0
23671,0
74915,0
40720,0
10468,0
86018,0
55875,0
46395,0
41243,0
18892,0
74644,0
6932,0
31224,0
9762,0
59529,0
51551,0
32213,0
37238,0
70891,0
2088,0
65538,0
36915,0
52139,0
55691,0
59624,0
61895,0
15000,0
85648,0
56040,0
28549,0
244,0
5555,0
45423,0
69474,0
50350,0
88029,0
75327,0
65037,0
58957,0
17427,0
23379,0
6759,0
65786,0
10814,0
82399,0
74024,0
61289,0
7460,0
26101,0
87718,0
73217,0
52662,0
50294,0
45181,0
10141,0
73059,0
32506,0
74334,0
80961,0
40966,0
14547,0
52389,0
26026,0
41890,0
58662,0
5066,0
19893,0
29458,0
26659,0
86249,0
45632,0
32621,0
14042,0
83405,0
7835,0
54848,0
49593,0
24140,0
58070,0
21246,0
88473,0
18967,0
4125,0
84817,0
36998,0
55251,0
48337,0
63255,0
22798,0
48615,0
48000,0
10024,0
72934,0
41547,0
5452,0
17560,0
12575,0
74498,0
17052,0
17410,0
31008,0
47085,0
74107,0
44725,0
69167,0
63971,0
14233,0
2007,0
37075,0
30187,0
55730,0
58051,0
75007,0
77478,0
18540,0
72429,0
23400,0
38695,0
3695,0
21076,0
62711,0
38209,0
55176,0
75481,0
20305,0
59617,0
49958,0
13523,0
72840,0
27194,0
48352,0
48794,0
30540,0
19046,0
23140,0
64123,0
44896,0
33930,0
62211,0
76504,0
1582,0
78408,0
28047,0
31835,0
48203,0
33294,0
57814,0
84689,0
85749,0
5036,0
25643,0
33911,0
79179,0
27127,0
1633,0
8220,0
66485,0
52677,0
21077,0
81119,0
21074,0
32097,0
45231,0
27708,0
35102,0
75790,0
18733,0
74468,0
26161,0
15012,0
70787,0
81209,0
45625,0
76456,0
41844,0
67130,0
42007,0
27695,0
81737,0
20935,0
48266,0
31500,0
61078,0
70088,0
17520,0
59451,0
25062,0
76234,0
18797,0
4942,0
50912,0
83740,0
82561,0
66974,0
20690,0
42289,0
6106,0
1818,0
75247,0
46264,0
35983,0
17499,0
32022,0
56067,0
59685,0
63678,0
49777,0
69693,0
30720,0
69071,0
11116,0
17242,0
67466,0
16514,0
6467,0
40562,0
43057,0
76324,0
12707,0
19754,0
74652,0
38766,0
64373,0
5312,0
73139,0
13248,0
81440,0
79410,0
75351,0
65847,0
60130,0
9253,0
73945,0
41913,0
42819,0
65560,0
57513,0
59775,0
72444,0
56812,0
69693,0
25471,0
12015,0
88221,0
49681,0
76602,0
56159,0
44927,0
47289,0
31993,0
4825,0
84707,0
80047,0
51260,0
41977,0
62596,0
15530,0
14567,0
7825,0
57383,0
12260,0
10536,0
30917,0
20603,0
67107,0
71745,0
36507,0
19580,0
60641,0
44324,0
64234,0
9,0
1184,0
75026,0
5072,0
48901,0
44376,0
36999,0
62026,0
58192,0
44837,0
53102,0
48407,0
56721,0
45429,0
78695,0
60097,0
85283,0
59421,0
69918,0
4525,0
79617,0
80865,0
12202,0
37268,0
22338,0
47207,0
32635,0
68220,0
86066,0
32513,0
84498,0
59503,0
15542,0
10133,0
26602,0
46958,0
51474,0
75258,0
39272,0
76912,0
30494,0
1172,0
78165,0
1844,0
41165,0
40673,0
66347,0
17629,0
37013,0
24276,0
87418,0
28742,0
83680,0
85417,0
36135,0
79348,0
56312,0
69350,0
68237,0
61320,0
26567,0
51594,0
63661,0
31530,0
52543,0
21508,0
81994,0
9837,0
36451,0
22524,0
2042,0
3494,0
67654,0
72192,0
876,0
43482,0
44369,0
38287,0
28345,0
47319,0
84575,0
42594,0
57475,0
58948,0
86796,0
30537,0
84480,0
6094,0
14079,0
7267,0
40383,0
87865,0
88655,0
20371,0
36445,0
49991,0
87500,0
33868,0
31891,0
27244,0
38618,0
1194,0
29012,0
13098,0
9490,0
82147,0
78093,0
18060,0
65154,0
72151,0
4959,0
18519,0
77169,0
60280,0
12871,0
8108,0
81714,0
86631,0
41130,0
51458,0
5593,0
61892,0
60741,0
45376,0
21990,0
26297,0
43382,0
50292,0
70705,0
49945,0
23924,0
22597,0
19529,0
61013,0
86685,0
79956,0
35443,0
41052,0
29600,0
15020,0
30935,0
3694,0
47534,0
3346,0
37440,0
57556,0
76477,0
64594,0
53961,0
23923,0
60898,0
49345,0
43524,0
60465,0
73332,0
49275,0
43039,0
32469,0
45443,0
76414,0
76813,0
68398,0
61218,0
50780,0
17721,0
38218,0
45408,0
81596,0
53348,0
12088,0
76222,0
13582,0
50442,0
12008,0
23325,0
83197,0
7725,0
45277,0
25895,0
48743,0
40508,0
1122,0
2618,0
70689,0
50536,0
65476,0
57701,0
67870,0
3181,0
21769,0
79394,0
75001,0
13147,0
10973,0
45617,0
35135,0
5428,0
79235,0
37207,0
50800,0
2081,0
78054,0
88337,0
41817,0
39670,0
44571,0
55142,0
33970,0
48118,0
54186,0
48423,0
40705,0
32993,0
45667,0
36599,0
31888,0
3382,0
73345,0
86784,0
80582,0
27748,0
8652,0
9965,0
81061,0
63337,0
13975,0
30725,0
23840,0
49368,0
19128,0
61507,0
21174,0
15501,0
73318,0
73890,0
79735,0
64623,0
48331,0
62123,0
9739,0
66186,0
77112,0
44970,0
48714,0
10986,0
37224,0
79374,0
9352,0
88521,0
83953,0
31373,0
9542,0
66115,0
58606,0
10649,0
74871,0
53286,0
38865,0
10223,0
73522,0
44272,0
67749,0
47985,0
61986,0
39841,0
6649,0
56484,0
53614,0
67330,0
26504,0
5036,0
13600,0
68692,0
63642,0
52031,0
65571,0
67437,0
5594,0
86268,0
81546,0
58297,0
30076,0
22393,0
12434,0
42834,0
19220,0
5677,0
59104,0
49675,0
61427,0
64492,0
79617,0
730,0
87099,0
80068,0
78318,0
57807,0
41842,0
40260,0
23357,0
70830,0
29203,0
74584,0
72820,0
16150,0
55719,0
51608,0
23092,0
85254,0
25189,0
8963,0
80619,0
23825,0
9020,0
50675,0
88349,0
3992,0
65398,0
11382,0
55125,0
43311,0
9479,0
68649,0
57786,0
924,0
59327,0
55127,0
88081,0
61938,0
55887,0
35880,0
7977,0
43506,0
51131,0
48362,0
82822,0
9537,0
51045,0
87719,0
74555,0
73891,0
57158,0
60121,0
48760,0
9959,0
66865,0
57561,0
56109,0
32932,0
47642,0
30128,0
9552,0
32844,0
30521,0
20022,0
80708,0
41315,0
25211,0
45763,0
65718,0
18466,0
45330,0
75519,0
3658,0
42298,0
52295,0
57218,0
15711,0
9633,0
36944,0
16449,0
5843,0
12639,0
21407,0
65699,0
77302,0
36594,0
